ID_Engajamento,ID_Cliente,Data_Engajamento,Tipo_Engajamento,Rede_Social
632,118474,2024-04-06,comentario,Twitter
633,186257,2023-10-19,comentario,Twitter
634,163529,2023-02-11,compartilhamento,Instagram
635,12713,2024-02-18,comentario,Twitter
636,247576,2024-04-06,comentario,Instagram
637,186662,2024-04-27,curtida,Instagram
638,164065,2024-03-06,comentario,Instagram
639,262529,2023-10-05,curtida,Twitter
640,290643,2024-05-15,comentario,Instagram
641,83504,2023-05-12,curtida,Instagram
642,242698,2024-06-04,comentario,Facebook
643,39584,2024-05-13,comentario,Instagram
644,82899,2022-09-22,curtida,Facebook
645,220684,2024-05-06,comentario,Instagram
646,81396,2022-04-19,comentario,Twitter
647,18868,2024-05-05,compartilhamento,Facebook
648,2683,2024-02-18,curtida,Instagram
649,133651,2024-03-23,compartilhamento,Facebook
650,148863,2023-12-16,comentario,Instagram
651,166168,2024-04-09,comentario,Instagram
652,285749,2023-11-05,comentario,Facebook
653,216603,2024-02-04,curtida,Instagram
654,196793,2023-03-31,comentario,Instagram
655,58527,2022-10-06,curtida,Twitter
656,183731,2023-11-12,curtida,Facebook
657,94255,2024-02-13,comentario,Twitter
658,290097,2023-09-20,compartilhamento,Facebook
659,156437,2023-06-24,compartilhamento,Facebook
660,226462,2024-01-02,curtida,Instagram
661,155822,2024-05-21,curtida,Instagram
662,128858,2023-05-22,comentario,Instagram
663,102952,2024-05-28,comentario,Facebook
664,43375,2024-04-19,compartilhamento,Instagram
665,295025,2024-03-09,curtida,Twitter
666,197072,2024-05-21,comentario,Facebook
667,207706,2024-06-13,compartilhamento,Instagram
668,71558,2024-06-10,curtida,Instagram
669,291456,2024-04-16,compartilhamento,Facebook
670,257004,2023-08-03,curtida,Twitter
671,168757,2024-05-14,compartilhamento,Twitter
672,99497,2023-05-30,comentario,Instagram
673,95993,2023-08-01,comentario,Twitter
674,173597,2023-11-08,curtida,Facebook
675,230576,2022-12-29,comentario,Twitter
676,146377,2024-06-03,curtida,Facebook
677,151062,2023-10-01,curtida,Facebook
678,94906,2022-03-17,comentario,Twitter
679,93916,2024-04-25,curtida,Facebook
680,111614,2022-06-24,comentario,Twitter
681,169514,2024-03-05,compartilhamento,Facebook
682,251147,2022-10-03,compartilhamento,Twitter
683,94196,2024-03-24,comentario,Instagram
684,124816,2023-05-29,curtida,Twitter
685,227575,2024-05-25,compartilhamento,Facebook
686,259292,2024-04-13,comentario,Facebook
687,190843,2024-01-16,curtida,Twitter
688,246062,2024-01-04,comentario,Facebook
689,28861,2024-03-14,compartilhamento,Facebook
690,158040,2024-01-23,curtida,Instagram
691,246681,2022-08-10,curtida,Facebook
692,93062,2024-03-27,compartilhamento,Facebook
693,88007,2021-12-28,curtida,Instagram
694,34000,2023-03-20,comentario,Twitter
695,174285,2024-02-08,comentario,Twitter
696,31621,2022-12-05,comentario,Instagram
697,253619,2024-05-24,compartilhamento,Twitter
698,146547,2023-08-18,compartilhamento,Facebook
699,264637,2023-09-15,comentario,Instagram
700,7515,2023-06-28,curtida,Twitter
701,160816,2022-11-01,compartilhamento,Twitter
702,189463,2023-11-03,curtida,Facebook
703,129224,2023-10-29,comentario,Twitter
704,143106,2023-12-30,compartilhamento,Twitter
705,48428,2024-04-09,curtida,Twitter
706,4132,2023-11-28,compartilhamento,Instagram
707,32481,2024-02-22,curtida,Facebook
708,138974,2024-05-09,curtida,Facebook
709,222155,2024-04-10,compartilhamento,Facebook
710,292218,2023-12-13,curtida,Facebook
711,62545,2024-05-18,compartilhamento,Facebook
712,20123,2022-09-25,curtida,Instagram
713,73883,2024-03-10,compartilhamento,Instagram
714,168436,2022-11-29,compartilhamento,Facebook
715,108001,2023-06-13,compartilhamento,Twitter
716,133263,2024-05-30,comentario,Instagram
717,221273,2023-06-13,comentario,Instagram
718,273597,2022-05-30,curtida,Facebook
719,35799,2022-09-29,comentario,Facebook
720,255661,2023-10-18,curtida,Facebook
721,194788,2024-02-22,curtida,Facebook
722,49610,2023-03-28,compartilhamento,Facebook
723,233554,2024-03-26,compartilhamento,Twitter
724,244391,2022-12-29,comentario,Twitter
725,120282,2024-03-02,curtida,Instagram
726,191734,2022-04-28,compartilhamento,Twitter
727,176492,2022-06-01,comentario,Facebook
728,258350,2023-10-21,compartilhamento,Instagram
729,141029,2023-10-03,curtida,Instagram
730,51737,2023-11-12,compartilhamento,Twitter
731,75596,2023-01-19,curtida,Twitter
732,284396,2024-06-10,compartilhamento,Twitter
733,250465,2024-01-17,compartilhamento,Facebook
734,199059,2023-08-22,comentario,Twitter
735,291059,2023-09-07,curtida,Instagram
736,153930,2022-12-02,comentario,Twitter
737,21134,2023-06-25,curtida,Instagram
738,162425,2023-11-03,compartilhamento,Facebook
739,206600,2024-06-10,comentario,Instagram
740,103066,2022-04-17,compartilhamento,Facebook
741,179371,2023-06-16,compartilhamento,Facebook
742,54370,2023-09-11,comentario,Twitter
743,78375,2022-10-13,comentario,Facebook
744,275668,2023-10-06,comentario,Twitter
745,262102,2024-02-08,compartilhamento,Facebook
746,48367,2023-06-01,compartilhamento,Twitter
747,242502,2023-08-29,compartilhamento,Twitter
748,266441,2024-02-14,curtida,Twitter
749,153872,2022-12-07,curtida,Twitter
750,112318,2024-02-24,compartilhamento,Twitter
751,75497,2023-12-26,curtida,Instagram
752,19423,2023-08-03,comentario,Instagram
753,218232,2024-06-07,curtida,Instagram
754,295900,2023-08-08,compartilhamento,Instagram
755,819,2024-05-10,compartilhamento,Instagram
756,287730,2023-11-09,compartilhamento,Instagram
757,51747,2024-05-06,comentario,Twitter
758,267198,2022-09-28,curtida,Instagram
759,200736,2023-09-05,compartilhamento,Instagram
760,134386,2024-06-09,compartilhamento,Instagram
761,222495,2024-01-03,compartilhamento,Facebook
762,171120,2024-01-11,comentario,Facebook
763,110020,2023-03-08,curtida,Instagram
764,284740,2023-12-01,comentario,Instagram
765,72272,2024-02-10,comentario,Instagram
766,207723,2023-06-03,compartilhamento,Instagram
767,35371,2022-03-06,comentario,Twitter
768,131479,2023-09-28,comentario,Twitter
769,274041,2024-04-17,compartilhamento,Facebook
770,91411,2023-10-25,compartilhamento,Instagram
771,277196,2024-06-08,compartilhamento,Facebook
772,198196,2024-05-07,comentario,Twitter
773,165837,2022-05-15,curtida,Instagram
774,133412,2024-02-20,compartilhamento,Facebook
775,258392,2023-01-20,compartilhamento,Twitter
776,150895,2023-08-31,comentario,Facebook
777,272769,2024-02-20,curtida,Instagram
778,106018,2023-11-10,comentario,Twitter
779,82008,2024-05-13,curtida,Twitter
780,223968,2023-02-03,compartilhamento,Facebook
781,3388,2024-01-02,curtida,Twitter
782,194378,2023-10-04,curtida,Instagram
783,86570,2022-11-01,compartilhamento,Instagram
784,90518,2022-01-10,compartilhamento,Instagram
785,134560,2023-08-02,curtida,Twitter
786,108581,2024-05-04,curtida,Twitter
787,66284,2023-12-25,curtida,Instagram
788,85420,2024-05-20,comentario,Facebook
789,53446,2023-04-11,comentario,Twitter
790,160469,2023-12-21,comentario,Instagram
791,65212,2024-06-07,comentario,Twitter
792,89012,2023-08-26,curtida,Facebook
793,67266,2024-06-03,curtida,Facebook
794,1519,2023-04-04,comentario,Facebook
795,143352,2023-08-11,curtida,Facebook
796,142914,2021-10-15,compartilhamento,Facebook
797,72633,2022-04-16,comentario,Twitter
798,157624,2022-05-06,compartilhamento,Facebook
799,277642,2023-06-29,curtida,Twitter
800,81741,2023-08-29,compartilhamento,Instagram
801,14357,2023-09-08,comentario,Instagram
802,155554,2024-03-24,compartilhamento,Instagram
803,234636,2024-06-02,compartilhamento,Twitter
804,209029,2024-05-22,compartilhamento,Facebook
805,253927,2024-04-17,comentario,Instagram
806,173992,2024-04-09,curtida,Facebook
807,279290,2023-05-01,comentario,Facebook
808,262792,2022-08-23,curtida,Facebook
809,268421,2023-11-15,curtida,Instagram
810,166038,2023-10-14,compartilhamento,Facebook
811,39038,2024-06-10,comentario,Facebook
812,94192,2023-03-29,compartilhamento,Instagram
813,244498,2023-08-14,curtida,Facebook
814,294031,2024-06-07,curtida,Facebook
815,62938,2022-08-01,compartilhamento,Facebook
816,181257,2024-06-15,compartilhamento,Instagram
817,175851,2023-03-23,compartilhamento,Facebook
818,190217,2023-01-03,curtida,Facebook
819,191875,2024-05-14,compartilhamento,Instagram
820,129921,2024-02-24,compartilhamento,Instagram
821,134091,2024-04-17,comentario,Facebook
822,154745,2023-01-15,compartilhamento,Instagram
823,112119,2022-06-11,comentario,Facebook
824,36869,2023-01-20,compartilhamento,Instagram
825,258364,2022-05-25,comentario,Facebook
826,284484,2024-03-06,compartilhamento,Instagram
827,6828,2024-05-05,compartilhamento,Facebook
828,83911,2024-06-04,comentario,Facebook
829,275049,2024-02-04,curtida,Twitter
830,168276,2024-01-14,curtida,Facebook
831,155556,2023-06-25,comentario,Facebook
832,6312,2022-07-12,curtida,Twitter
833,192520,2023-10-16,compartilhamento,Twitter
834,115779,2023-05-10,compartilhamento,Instagram
835,41651,2024-05-18,comentario,Twitter
836,233604,2022-05-07,compartilhamento,Facebook
837,30101,2023-09-11,comentario,Twitter
838,291755,2022-06-09,comentario,Twitter
839,257304,2024-05-10,curtida,Facebook
840,295237,2024-05-10,compartilhamento,Twitter
841,57888,2024-01-14,compartilhamento,Twitter
842,227048,2024-02-27,comentario,Twitter
843,238287,2024-03-31,curtida,Instagram
844,159716,2023-09-01,compartilhamento,Facebook
845,261763,2023-06-15,curtida,Facebook
846,280919,2024-04-19,comentario,Facebook
847,284077,2022-12-08,comentario,Instagram
848,296835,2023-05-31,compartilhamento,Facebook
849,246982,2024-02-16,compartilhamento,Facebook
850,12491,2023-01-12,compartilhamento,Instagram
851,238568,2023-11-21,compartilhamento,Twitter
852,129418,2024-06-03,curtida,Instagram
853,286561,2023-08-17,comentario,Facebook
854,228528,2024-05-14,comentario,Instagram
855,44867,2024-04-25,curtida,Facebook
856,270213,2024-03-09,compartilhamento,Twitter
857,137570,2022-08-10,comentario,Twitter
858,194924,2024-04-16,comentario,Facebook
859,231010,2023-09-21,compartilhamento,Instagram
860,215713,2022-02-11,compartilhamento,Facebook
861,291706,2024-06-13,comentario,Instagram
862,296292,2022-12-10,compartilhamento,Twitter
863,32786,2024-05-06,compartilhamento,Instagram
864,164072,2023-10-31,curtida,Facebook
865,188238,2023-12-27,curtida,Twitter
866,201248,2023-06-18,curtida,Facebook
867,269119,2024-06-03,curtida,Facebook
868,195234,2024-06-07,curtida,Twitter
869,107353,2022-03-04,compartilhamento,Instagram
870,83155,2023-11-08,compartilhamento,Instagram
871,288737,2023-07-09,compartilhamento,Facebook
872,46459,2024-03-04,curtida,Facebook
873,140697,2022-10-07,comentario,Facebook
874,89326,2022-12-25,curtida,Instagram
875,74601,2024-01-01,compartilhamento,Instagram
876,249772,2024-03-02,compartilhamento,Twitter
877,7383,2023-12-04,comentario,Instagram
878,241381,2023-05-02,curtida,Instagram
879,108162,2023-08-20,curtida,Instagram
880,178036,2023-12-24,compartilhamento,Facebook
881,228536,2024-06-03,curtida,Facebook
882,165909,2023-05-11,comentario,Instagram
883,177458,2024-04-17,compartilhamento,Twitter
884,40503,2023-07-14,comentario,Instagram
885,230983,2023-08-09,curtida,Facebook
886,43165,2022-05-22,comentario,Twitter
887,245658,2022-09-30,curtida,Instagram
888,156975,2023-03-27,compartilhamento,Instagram
889,75778,2022-11-14,compartilhamento,Instagram
890,191120,2024-01-07,curtida,Twitter
891,111783,2024-04-09,curtida,Instagram
892,93030,2024-06-15,curtida,Facebook
893,288008,2022-06-14,comentario,Instagram
894,254087,2023-12-11,comentario,Instagram
895,47354,2022-09-30,compartilhamento,Facebook
896,168253,2023-02-25,comentario,Instagram
897,166099,2024-05-10,curtida,Facebook
898,110493,2024-06-15,comentario,Facebook
899,63362,2023-03-29,comentario,Twitter
900,30514,2024-05-08,compartilhamento,Twitter
901,288769,2023-06-07,compartilhamento,Instagram
902,192281,2022-12-26,curtida,Facebook
903,161538,2022-12-02,comentario,Twitter
904,180126,2023-12-10,comentario,Twitter
905,144338,2024-02-27,curtida,Facebook
906,232252,2023-02-11,comentario,Twitter
907,188005,2024-03-18,curtida,Facebook
908,67595,2022-10-04,comentario,Facebook
909,227737,2022-09-10,compartilhamento,Instagram
910,243649,2022-12-17,comentario,Facebook
911,184558,2023-08-27,compartilhamento,Instagram
912,298108,2023-04-14,curtida,Facebook
913,104808,2024-01-08,comentario,Facebook
914,118560,2024-05-14,comentario,Twitter
915,100067,2024-05-26,comentario,Instagram
916,61679,2022-11-26,compartilhamento,Instagram
917,22144,2023-11-29,curtida,Instagram
918,83960,2023-11-17,curtida,Facebook
919,287735,2024-06-04,curtida,Instagram
920,108117,2022-06-22,compartilhamento,Facebook
921,172082,2024-06-12,comentario,Instagram
922,66328,2021-12-08,curtida,Instagram
923,68082,2023-09-28,compartilhamento,Twitter
924,88452,2024-04-16,comentario,Twitter
925,20447,2024-06-08,curtida,Facebook
926,237405,2024-06-16,comentario,Twitter
927,277281,2024-05-27,comentario,Twitter
928,196535,2024-03-28,compartilhamento,Twitter
929,162801,2024-05-22,curtida,Facebook
930,199860,2023-02-21,curtida,Instagram
931,250249,2023-09-20,curtida,Facebook
932,125562,2022-07-30,curtida,Instagram
933,254847,2024-05-15,comentario,Instagram
934,11599,2024-03-03,compartilhamento,Twitter
935,212688,2024-06-05,curtida,Twitter
936,111659,2023-10-04,curtida,Twitter
937,283182,2024-05-31,compartilhamento,Twitter
938,191705,2024-01-27,comentario,Facebook
939,173456,2022-11-29,comentario,Instagram
940,172628,2024-03-07,curtida,Twitter
941,215743,2023-03-30,comentario,Facebook
942,221749,2024-02-02,compartilhamento,Facebook
943,48790,2024-01-10,curtida,Facebook
944,248519,2024-05-11,compartilhamento,Facebook
945,164361,2024-03-14,curtida,Instagram
946,265766,2023-09-29,curtida,Twitter
947,141223,2024-02-12,compartilhamento,Twitter
948,121138,2023-02-11,curtida,Facebook
949,43191,2024-01-20,compartilhamento,Twitter
950,16154,2022-06-18,compartilhamento,Instagram
951,70370,2024-06-14,comentario,Instagram
952,85420,2024-04-06,compartilhamento,Facebook
953,285133,2024-06-05,compartilhamento,Facebook
954,80796,2023-10-03,compartilhamento,Facebook
955,47577,2024-05-26,compartilhamento,Instagram
956,107732,2023-11-23,curtida,Twitter
957,10327,2023-07-25,comentario,Facebook
958,78121,2024-05-04,curtida,Instagram
959,16765,2023-11-29,compartilhamento,Facebook
960,102313,2023-02-07,comentario,Facebook
961,85363,2024-03-03,comentario,Instagram
962,42224,2023-11-20,curtida,Twitter
963,54276,2023-03-09,curtida,Instagram
964,294742,2024-01-16,curtida,Instagram
965,249732,2023-10-09,curtida,Instagram
966,75413,2022-10-01,curtida,Facebook
967,285180,2024-05-10,compartilhamento,Facebook
968,93100,2024-02-16,compartilhamento,Instagram
969,52649,2024-05-09,comentario,Facebook
970,277898,2023-03-05,curtida,Facebook
971,111132,2023-08-27,compartilhamento,Instagram
972,226262,2024-01-01,comentario,Facebook
973,48371,2023-12-11,curtida,Facebook
974,209069,2024-02-16,comentario,Facebook
975,93866,2023-01-07,compartilhamento,Facebook
976,219450,2023-08-13,comentario,Facebook
977,844,2024-01-22,compartilhamento,Twitter
978,157856,2023-06-08,curtida,Facebook
979,110867,2024-05-17,curtida,Twitter
980,127748,2024-05-01,comentario,Twitter
981,29704,2021-11-30,comentario,Facebook
982,74233,2023-04-29,comentario,Twitter
983,263283,2022-12-20,curtida,Facebook
984,138723,2024-04-13,compartilhamento,Instagram
985,212226,2024-02-11,compartilhamento,Twitter
986,255343,2024-05-31,curtida,Twitter
987,205434,2024-06-09,curtida,Facebook
988,262137,2022-11-17,curtida,Twitter
989,51648,2024-05-20,compartilhamento,Instagram
990,39348,2024-01-03,curtida,Twitter
991,9536,2023-10-22,comentario,Instagram
992,282727,2023-08-30,comentario,Twitter
993,24376,2023-02-11,comentario,Instagram
994,77413,2022-10-16,compartilhamento,Facebook
995,50100,2024-06-13,curtida,Facebook
996,151132,2024-03-25,curtida,Facebook
997,253504,2024-02-03,comentario,Instagram
998,102287,2022-12-15,curtida,Facebook
999,37071,2022-07-26,compartilhamento,Instagram
1000,103761,2024-02-05,curtida,Facebook
1001,86954,2021-10-24,comentario,Instagram
1002,210608,2023-12-22,compartilhamento,Twitter
1003,159042,2024-01-22,compartilhamento,Instagram
1004,37270,2023-08-31,compartilhamento,Facebook
1005,72626,2023-11-20,compartilhamento,Twitter
1006,126481,2023-02-10,curtida,Facebook
1007,47984,2024-02-12,comentario,Facebook
1008,119734,2024-04-28,compartilhamento,Instagram
1009,138998,2024-02-14,comentario,Facebook
1010,125740,2024-03-27,curtida,Twitter
1011,142903,2023-11-09,curtida,Facebook
1012,246333,2023-04-03,comentario,Twitter
1013,6325,2024-03-26,comentario,Twitter
1014,96799,2024-01-17,comentario,Twitter
1015,162406,2024-04-07,comentario,Twitter
1016,84408,2023-12-25,curtida,Facebook
1017,91524,2024-03-07,curtida,Facebook
1018,73176,2024-05-10,comentario,Facebook
1019,217225,2024-01-30,curtida,Instagram
1020,27567,2023-11-16,comentario,Instagram
1021,176042,2023-10-07,compartilhamento,Facebook
1022,289177,2024-06-01,comentario,Twitter
1023,176232,2022-11-12,compartilhamento,Twitter
1024,74204,2024-02-11,comentario,Twitter
1025,129418,2024-06-12,compartilhamento,Twitter
1026,238849,2023-12-09,comentario,Instagram
1027,63045,2022-07-30,comentario,Facebook
1028,10425,2022-08-03,compartilhamento,Instagram
1029,203699,2024-02-17,curtida,Twitter
1030,188651,2023-11-28,curtida,Twitter
1031,108013,2024-03-20,comentario,Facebook
1032,299295,2023-01-31,compartilhamento,Twitter
1033,57040,2022-06-13,comentario,Instagram
1034,210608,2023-09-15,curtida,Twitter
1035,297819,2023-12-08,comentario,Facebook
1036,283586,2022-12-04,curtida,Twitter
1037,100903,2022-03-19,compartilhamento,Twitter
1038,204794,2024-04-16,curtida,Facebook
1039,198986,2023-07-29,comentario,Instagram
1040,143797,2024-05-24,curtida,Twitter
1041,128011,2024-05-19,comentario,Facebook
1042,265939,2023-07-06,curtida,Twitter
1043,240549,2023-02-08,comentario,Twitter
1044,184384,2024-04-20,compartilhamento,Twitter
1045,29305,2024-01-09,comentario,Facebook
1046,247791,2022-07-06,comentario,Twitter
1047,152543,2023-12-10,curtida,Instagram
1048,52068,2024-06-15,compartilhamento,Twitter
1049,13260,2024-01-31,comentario,Facebook
1050,262370,2024-05-20,compartilhamento,Facebook
1051,166447,2023-11-12,curtida,Instagram
1052,290575,2023-12-08,curtida,Instagram
1053,92096,2023-12-01,compartilhamento,Instagram
1054,83142,2024-05-18,curtida,Facebook
