ID_Loja,Nome_Loja,Cidade,Pais,Regiao
2323,Loja 2323,Manila,Turquia,Outros
2324,Loja 2324,Damasco,Estados Unidos,Nordeste
2325,Loja 2325,Tóquio,Japão,Outros
2326,Loja 2326,Lima,China,Outros
2327,Loja 2327,Dubai,Brasil,Nordeste
2328,Loja 2328,Cairo,Portugal,Outros
2329,Loja 2329,Nova York,Estados Unidos,Sul
2330,Loja 2330,Nova York,Alemanha,Outros
2331,Loja 2331,Colombo,Coreia do Sul,Outros
2332,Loja 2332,Trípoli,França,Outros
2333,Loja 2333,Madri,Espanha,Outros
2334,Loja 2334,Dhaka,China,Outros
2335,Loja 2335,Taipei,Chile,Outros
2336,Loja 2336,Colombo,Brasil,Sul
2337,Loja 2337,Abu Dhabi,Espanha,Outros
2338,Loja 2338,Taipei,Índia,Outros
2339,Loja 2339,Bangkok,Portugal,Outros
2340,Loja 2340,Kinshasa,Coreia do Sul,Outros
2341,Loja 2341,Colombo,Reino Unido,Outros
2342,Loja 2342,Jerusalém,Espanha,Outros
2343,Loja 2343,Cairo,Índia,Outros
2344,Loja 2344,Rio de Janeiro,Estados Unidos,Meio-Oeste
2345,Loja 2345,Jerusalém,China,Outros
2346,Loja 2346,Lima,Reino Unido,Outros
2347,Loja 2347,Los Angeles,Espanha,Outros
2348,Loja 2348,Seul,China,Outros
2349,Loja 2349,Londres,Argentina,Outros
2350,Loja 2350,Dhaka,Coreia do Sul,Outros
2351,Loja 2351,Riyadh,Rússia,Outros
2352,Loja 2352,Jacarta,Coreia do Sul,Outros
2353,Loja 2353,Yangon,França,Outros
2354,Loja 2354,Islamabad,Espanha,Outros
2355,Loja 2355,Abu Dhabi,China,Outros
2356,Loja 2356,Hong Kong,Austrália,Outros
2357,Loja 2357,Santiago,Itália,Outros
2358,Loja 2358,Kyoto,Estados Unidos,Meio-Oeste
2359,Loja 2359,Dubai,Japão,Outros
2360,Loja 2360,Nairobi,Índia,Outros
2361,Loja 2361,Tóquio,Índia,Outros
2362,Loja 2362,Túnis,Chile,Outros
2363,Loja 2363,Madri,Espanha,Outros
2364,Loja 2364,Colombo,Peru,Outros
2365,Loja 2365,Bogotá,México,Centro
2366,Loja 2366,Lagos,Argentina,Outros
2367,Loja 2367,Bogotá,Estados Unidos,Nordeste
2368,Loja 2368,São Paulo,França,Outros
2369,Loja 2369,Colombo,Índia,Outros
2370,Loja 2370,Lima,Rússia,Outros
2371,Loja 2371,Phnom Penh,México,Centro
2372,Loja 2372,Kinshasa,Coreia do Sul,Outros
2373,Loja 2373,Nova Deli,Itália,Outros
2374,Loja 2374,Colombo,Estados Unidos,Oeste
2375,Loja 2375,Nova York,México,Sudeste
2376,Loja 2376,Colombo,Espanha,Outros
2377,Loja 2377,Jacarta,Canadá,Ontário
2378,Loja 2378,Paris,Peru,Outros
2379,Loja 2379,Roma,Turquia,Outros
2380,Loja 2380,Jerusalém,Argentina,Outros
2381,Loja 2381,Istambul,Portugal,Outros
2382,Loja 2382,Tóquio,Alemanha,Outros
2383,Loja 2383,Trípoli,Reino Unido,Outros
2384,Loja 2384,Abu Dhabi,Espanha,Outros
2385,Loja 2385,Dhaka,Peru,Outros
2386,Loja 2386,Madri,Canadá,Colúmbia Britânica
2387,Loja 2387,Argel,Chile,Outros
2388,Loja 2388,Cabul,Japão,Outros
2389,Loja 2389,Amã,China,Outros
2390,Loja 2390,Colombo,Itália,Outros
2391,Loja 2391,Cairo,Alemanha,Outros
2392,Loja 2392,Jerusalém,Canadá,Manitoba
2393,Loja 2393,Lagos,Alemanha,Outros
2394,Loja 2394,Casablanca,Portugal,Outros
2395,Loja 2395,Islamabad,Alemanha,Outros
2396,Loja 2396,Cairo,Coreia do Sul,Outros
2397,Loja 2397,Istambul,França,Outros
2398,Loja 2398,Nova Deli,Portugal,Outros
2399,Loja 2399,Manila,Austrália,Outros
2400,Loja 2400,Katmandu,Itália,Outros
2401,Loja 2401,Jacarta,Rússia,Outros
2402,Loja 2402,Taipei,Portugal,Outros
2403,Loja 2403,Nova York,Espanha,Outros
2404,Loja 2404,Cidade do México,Argentina,Outros
2405,Loja 2405,Katmandu,Peru,Outros
2406,Loja 2406,Istambul,Turquia,Outros
2407,Loja 2407,Dubai,Argentina,Outros
2408,Loja 2408,Nova York,Brasil,Nordeste
2409,Loja 2409,Berlim,Canadá,Quebec
2410,Loja 2410,Dakar,Rússia,Outros
2411,Loja 2411,Johannesburg,Turquia,Outros
2412,Loja 2412,Hanói,México,Centro
2413,Loja 2413,Londres,Estados Unidos,Oeste
2414,Loja 2414,Jerusalém,Portugal,Outros
2415,Loja 2415,Túnis,Portugal,Outros
2416,Loja 2416,Buenos Aires,Canadá,Alberta
2417,Loja 2417,Beirute,Austrália,Outros
2418,Loja 2418,Nairobi,Portugal,Outros
2419,Loja 2419,Cabul,Espanha,Outros
2420,Loja 2420,Nova York,Austrália,Outros
2421,Loja 2421,Dakar,Brasil,Nordeste
2422,Loja 2422,Lagos,Turquia,Outros
2423,Loja 2423,Teerã,Espanha,Outros
2424,Loja 2424,Kuala Lumpur,Brasil,Sul
2425,Loja 2425,Islamabad,Turquia,Outros
2426,Loja 2426,Riyadh,Canadá,Manitoba
2427,Loja 2427,Berlim,França,Outros
2428,Loja 2428,São Paulo,Espanha,Outros
2429,Loja 2429,Lagos,Argentina,Outros
2430,Loja 2430,Los Angeles,Alemanha,Outros
2431,Loja 2431,Lagos,Itália,Outros
2432,Loja 2432,Cidade do México,Rússia,Outros
2433,Loja 2433,Moscou,Estados Unidos,Noroeste do Pacífico
2434,Loja 2434,Nairobi,Itália,Outros
2435,Loja 2435,São Paulo,Argentina,Outros
2436,Loja 2436,Paris,Espanha,Outros
2437,Loja 2437,Doha,Chile,Outros
2438,Loja 2438,Riyadh,Canadá,Quebec
2439,Loja 2439,Nairobi,Japão,Outros
2440,Loja 2440,Bogotá,Coreia do Sul,Outros
2441,Loja 2441,Bagdá,Chile,Outros
2442,Loja 2442,Cairo,Índia,Outros
2443,Loja 2443,Islamabad,Argentina,Outros
2444,Loja 2444,Nairobi,Rússia,Outros
2445,Loja 2445,Amã,Rússia,Outros
2446,Loja 2446,Londres,Índia,Outros
2447,Loja 2447,Kinshasa,Espanha,Outros
2448,Loja 2448,Hong Kong,Rússia,Outros
2449,Loja 2449,Dhaka,Rússia,Outros
2450,Loja 2450,Buenos Aires,Brasil,Norte
2451,Loja 2451,Dhaka,França,Outros
2452,Loja 2452,Kyoto,Chile,Outros
2453,Loja 2453,Madri,China,Outros
2454,Loja 2454,Cingapura,Turquia,Outros
2455,Loja 2455,Trípoli,França,Outros
2456,Loja 2456,Nova York,Turquia,Outros
2457,Loja 2457,Nova York,Itália,Outros
2458,Loja 2458,Katmandu,Brasil,Sudeste
2459,Loja 2459,Toronto,Portugal,Outros
2460,Loja 2460,Rio de Janeiro,França,Outros
2461,Loja 2461,Bogotá,Espanha,Outros
2462,Loja 2462,Islamabad,Peru,Outros
2463,Loja 2463,Dakar,Portugal,Outros
2464,Loja 2464,Londres,Estados Unidos,Oeste
2465,Loja 2465,Bogotá,China,Outros
2466,Loja 2466,Lima,China,Outros
2467,Loja 2467,Trípoli,China,Outros
2468,Loja 2468,Tóquio,Turquia,Outros
2469,Loja 2469,Rio de Janeiro,Peru,Outros
2470,Loja 2470,Osaka,Japão,Outros
2471,Loja 2471,Cabul,Japão,Outros
2472,Loja 2472,Hanói,Japão,Outros
2473,Loja 2473,Bagdá,México,Norte
2474,Loja 2474,Cabul,Índia,Outros
2475,Loja 2475,Lima,França,Outros
2476,Loja 2476,Seul,Peru,Outros
2477,Loja 2477,Hong Kong,Índia,Outros
2478,Loja 2478,Paris,Coreia do Sul,Outros
2479,Loja 2479,Rio de Janeiro,França,Outros
2480,Loja 2480,Paris,Estados Unidos,Noroeste do Pacífico
2481,Loja 2481,Tóquio,Argentina,Outros
2482,Loja 2482,Riyadh,França,Outros
2483,Loja 2483,Amã,Turquia,Outros
2484,Loja 2484,São Paulo,Portugal,Outros
2485,Loja 2485,Lima,Argentina,Outros
2486,Loja 2486,Mumbai,Itália,Outros
2487,Loja 2487,Mumbai,Alemanha,Outros
2488,Loja 2488,Yangon,México,Norte
2489,Loja 2489,Doha,Peru,Outros
2490,Loja 2490,Pequim,China,Outros
2491,Loja 2491,Doha,Coreia do Sul,Outros
2492,Loja 2492,Nova Deli,Índia,Outros
2493,Loja 2493,Taipei,Portugal,Outros
2494,Loja 2494,Riyadh,Rússia,Outros
2495,Loja 2495,Rio de Janeiro,Estados Unidos,Oeste
2496,Loja 2496,Buenos Aires,Portugal,Outros
2497,Loja 2497,Moscou,Reino Unido,Outros
2498,Loja 2498,Kuala Lumpur,Chile,Outros
2499,Loja 2499,Damasco,Canadá,Quebec
2500,Loja 2500,Toronto,China,Outros
2501,Loja 2501,Doha,Austrália,Outros
2502,Loja 2502,Colombo,China,Outros
2503,Loja 2503,Casablanca,França,Outros
2504,Loja 2504,Kuala Lumpur,Reino Unido,Outros
2505,Loja 2505,Colombo,Rússia,Outros
2506,Loja 2506,Cairo,Alemanha,Outros
2507,Loja 2507,Seul,Itália,Outros
2508,Loja 2508,Lima,Brasil,Norte
2509,Loja 2509,Jacarta,Portugal,Outros
2510,Loja 2510,Sydney,Portugal,Outros
2511,Loja 2511,Paris,Alemanha,Outros
2512,Loja 2512,Moscou,Coreia do Sul,Outros
2513,Loja 2513,Seul,Japão,Outros
2514,Loja 2514,Jacarta,Rússia,Outros
2515,Loja 2515,Seul,Reino Unido,Outros
2516,Loja 2516,Mumbai,Coreia do Sul,Outros
2517,Loja 2517,Katmandu,Peru,Outros
2518,Loja 2518,Bagdá,Índia,Outros
2519,Loja 2519,Osaka,Peru,Outros
2520,Loja 2520,Toronto,Turquia,Outros
2521,Loja 2521,Bogotá,Japão,Outros
2522,Loja 2522,Los Angeles,Canadá,Ontário
2523,Loja 2523,Moscou,Espanha,Outros
2524,Loja 2524,Dakar,Coreia do Sul,Outros
2525,Loja 2525,Hong Kong,Rússia,Outros
2526,Loja 2526,Islamabad,Chile,Outros
2527,Loja 2527,Dhaka,Rússia,Outros
2528,Loja 2528,Manila,França,Outros
2529,Loja 2529,Pequim,Índia,Outros
2530,Loja 2530,Katmandu,Alemanha,Outros
2531,Loja 2531,Moscou,Chile,Outros
2532,Loja 2532,Argel,Japão,Outros
2533,Loja 2533,Nova York,México,Sudeste
2534,Loja 2534,Rio de Janeiro,México,Sul
2535,Loja 2535,Paris,Alemanha,Outros
2536,Loja 2536,Madri,Peru,Outros
2537,Loja 2537,Toronto,Turquia,Outros
2538,Loja 2538,Túnis,Itália,Outros
2539,Loja 2539,Trípoli,China,Outros
2540,Loja 2540,Cairo,Coreia do Sul,Outros
2541,Loja 2541,Bagdá,Chile,Outros
2542,Loja 2542,Cidade do México,Rússia,Outros
2543,Loja 2543,Lagos,Portugal,Outros
2544,Loja 2544,Hong Kong,França,Outros
2545,Loja 2545,Buenos Aires,Coreia do Sul,Outros
2546,Loja 2546,Damasco,Austrália,Outros
2547,Loja 2547,Damasco,Espanha,Outros
2548,Loja 2548,Cingapura,Turquia,Outros
2549,Loja 2549,Santiago,Brasil,Nordeste
2550,Loja 2550,Paris,China,Outros
2551,Loja 2551,Osaka,Reino Unido,Outros
2552,Loja 2552,Taipei,Itália,Outros
2553,Loja 2553,Paris,Espanha,Outros
2554,Loja 2554,Katmandu,China,Outros
2555,Loja 2555,Túnis,Canadá,Colúmbia Britânica
2556,Loja 2556,Londres,Turquia,Outros
2557,Loja 2557,Damasco,Canadá,Alberta
2558,Loja 2558,Cidade do México,Brasil,Sudeste
2559,Loja 2559,Bangkok,Canadá,Manitoba
2560,Loja 2560,Abu Dhabi,Japão,Outros
2561,Loja 2561,Sydney,Itália,Outros
2562,Loja 2562,Cidade do México,Índia,Outros
2563,Loja 2563,Beirute,Canadá,Colúmbia Britânica
2564,Loja 2564,Nova York,Peru,Outros
2565,Loja 2565,Lima,Índia,Outros
2566,Loja 2566,Tóquio,Coreia do Sul,Outros
2567,Loja 2567,Teerã,Portugal,Outros
2568,Loja 2568,Tóquio,Itália,Outros
2569,Loja 2569,Jerusalém,Espanha,Outros
2570,Loja 2570,Riyadh,Reino Unido,Outros
2571,Loja 2571,Moscou,Itália,Outros
2572,Loja 2572,Johannesburg,Reino Unido,Outros
2573,Loja 2573,Kuala Lumpur,Espanha,Outros
2574,Loja 2574,Argel,Turquia,Outros
2575,Loja 2575,Nairobi,Estados Unidos,Nordeste
2576,Loja 2576,Katmandu,Índia,Outros
2577,Loja 2577,Johannesburg,Reino Unido,Outros
2578,Loja 2578,Amã,Itália,Outros
2579,Loja 2579,Lima,Austrália,Outros
2580,Loja 2580,Londres,Coreia do Sul,Outros
2581,Loja 2581,Argel,Coreia do Sul,Outros
2582,Loja 2582,Taipei,China,Outros
2583,Loja 2583,Trípoli,Estados Unidos,Noroeste do Pacífico
2584,Loja 2584,Rio de Janeiro,França,Outros
2585,Loja 2585,Doha,Chile,Outros
2586,Loja 2586,Buenos Aires,França,Outros
2587,Loja 2587,Lima,Portugal,Outros
2588,Loja 2588,Lagos,Brasil,Norte
2589,Loja 2589,Trípoli,Argentina,Outros
2590,Loja 2590,Teerã,Espanha,Outros
2591,Loja 2591,Phnom Penh,Chile,Outros
2592,Loja 2592,Hanói,Japão,Outros
2593,Loja 2593,Berlim,Brasil,Centro-Oeste
2594,Loja 2594,Jacarta,Espanha,Outros
2595,Loja 2595,Kinshasa,Reino Unido,Outros
2596,Loja 2596,Túnis,Turquia,Outros
2597,Loja 2597,Cingapura,Japão,Outros
2598,Loja 2598,Jacarta,Rússia,Outros
2599,Loja 2599,Damasco,Índia,Outros
2600,Loja 2600,Amã,Turquia,Outros
2601,Loja 2601,Dhaka,Rússia,Outros
2602,Loja 2602,Istambul,Espanha,Outros
2603,Loja 2603,Mumbai,Alemanha,Outros
2604,Loja 2604,Osaka,Índia,Outros
2605,Loja 2605,Hanói,Alemanha,Outros
2606,Loja 2606,Jacarta,Índia,Outros
2607,Loja 2607,Lagos,Itália,Outros
2608,Loja 2608,Moscou,Japão,Outros
2609,Loja 2609,Rio de Janeiro,Itália,Outros
2610,Loja 2610,Sydney,Japão,Outros
2611,Loja 2611,Sydney,Argentina,Outros
2612,Loja 2612,Seul,Chile,Outros
2613,Loja 2613,Trípoli,Estados Unidos,Sul
2614,Loja 2614,Manila,Portugal,Outros
2615,Loja 2615,Johannesburg,Japão,Outros
2616,Loja 2616,Abu Dhabi,Austrália,Outros
2617,Loja 2617,Katmandu,Espanha,Outros
2618,Loja 2618,Sydney,Itália,Outros
2619,Loja 2619,Hanói,Alemanha,Outros
2620,Loja 2620,Lima,Reino Unido,Outros
2621,Loja 2621,Bangkok,Portugal,Outros
2622,Loja 2622,Riyadh,França,Outros
2623,Loja 2623,Toronto,Japão,Outros
2624,Loja 2624,Toronto,México,Sudeste
2625,Loja 2625,Bogotá,México,Norte
2626,Loja 2626,Toronto,Chile,Outros
2627,Loja 2627,Sydney,Peru,Outros
2628,Loja 2628,Mumbai,Itália,Outros
2629,Loja 2629,Kinshasa,Reino Unido,Outros
2630,Loja 2630,Kuala Lumpur,Portugal,Outros
2631,Loja 2631,Islamabad,Reino Unido,Outros
2632,Loja 2632,Abu Dhabi,Índia,Outros
2633,Loja 2633,Katmandu,Portugal,Outros
2634,Loja 2634,Sydney,Argentina,Outros
2635,Loja 2635,Jacarta,Argentina,Outros
2636,Loja 2636,São Paulo,Turquia,Outros
2637,Loja 2637,Nova Deli,Portugal,Outros
2638,Loja 2638,Lima,Alemanha,Outros
2639,Loja 2639,Riyadh,Alemanha,Outros
2640,Loja 2640,Colombo,Japão,Outros
2641,Loja 2641,Islamabad,Coreia do Sul,Outros
2642,Loja 2642,Islamabad,Alemanha,Outros
2643,Loja 2643,Teerã,Brasil,Centro-Oeste
2644,Loja 2644,Dakar,França,Outros
2645,Loja 2645,Jacarta,Portugal,Outros
2646,Loja 2646,Doha,México,Centro
2647,Loja 2647,Nova York,Alemanha,Outros
2648,Loja 2648,Kyoto,França,Outros
2649,Loja 2649,Cidade do México,Espanha,Outros
2650,Loja 2650,Hanói,Índia,Outros
2651,Loja 2651,Casablanca,Reino Unido,Outros
2652,Loja 2652,Seul,Canadá,Ontário
2653,Loja 2653,Damasco,Portugal,Outros
2654,Loja 2654,Katmandu,Índia,Outros
2655,Loja 2655,Toronto,Brasil,Sudeste
2656,Loja 2656,Istambul,Índia,Outros
2657,Loja 2657,Doha,Japão,Outros
2658,Loja 2658,Johannesburg,Reino Unido,Outros
2659,Loja 2659,Cabul,Espanha,Outros
2660,Loja 2660,Cidade do México,Turquia,Outros
2661,Loja 2661,Cairo,Canadá,Colúmbia Britânica
2662,Loja 2662,Damasco,Reino Unido,Outros
2663,Loja 2663,Mumbai,Austrália,Outros
2664,Loja 2664,Seul,Canadá,Alberta
2665,Loja 2665,Cidade do México,Rússia,Outros
2666,Loja 2666,Moscou,Peru,Outros
2667,Loja 2667,Lagos,Argentina,Outros
2668,Loja 2668,Mumbai,Espanha,Outros
2669,Loja 2669,Seul,Portugal,Outros
2670,Loja 2670,Pequim,Itália,Outros
2671,Loja 2671,Osaka,Estados Unidos,Nordeste
2672,Loja 2672,Argel,Turquia,Outros
2673,Loja 2673,Lagos,Estados Unidos,Nordeste
2674,Loja 2674,Cairo,Itália,Outros
2675,Loja 2675,Colombo,Turquia,Outros
2676,Loja 2676,Rio de Janeiro,México,Norte
2677,Loja 2677,Johannesburg,Índia,Outros
2678,Loja 2678,Bangkok,Alemanha,Outros
2679,Loja 2679,Rio de Janeiro,Estados Unidos,Meio-Oeste
2680,Loja 2680,Pequim,Coreia do Sul,Outros
2681,Loja 2681,Yangon,Itália,Outros
2682,Loja 2682,Casablanca,Austrália,Outros
2683,Loja 2683,Dubai,Brasil,Sul
2684,Loja 2684,Londres,Peru,Outros
2685,Loja 2685,Mumbai,Itália,Outros
2686,Loja 2686,Toronto,China,Outros
2687,Loja 2687,Santiago,Peru,Outros
2688,Loja 2688,Pequim,Austrália,Outros
2689,Loja 2689,Dhaka,Austrália,Outros
2690,Loja 2690,Hong Kong,Coreia do Sul,Outros
2691,Loja 2691,Argel,Reino Unido,Outros
2692,Loja 2692,Rio de Janeiro,Espanha,Outros
2693,Loja 2693,Nova Deli,Chile,Outros
2694,Loja 2694,Roma,Estados Unidos,Nordeste
2695,Loja 2695,Riyadh,Japão,Outros
2696,Loja 2696,Nova Deli,Brasil,Centro-Oeste
2697,Loja 2697,Riyadh,China,Outros
2698,Loja 2698,Bogotá,Japão,Outros
2699,Loja 2699,Kuala Lumpur,Itália,Outros
2700,Loja 2700,Bagdá,Canadá,Ontário
2701,Loja 2701,Cairo,Itália,Outros
2702,Loja 2702,Cingapura,Portugal,Outros
2703,Loja 2703,Colombo,Estados Unidos,Sul
2704,Loja 2704,Teerã,Índia,Outros
2705,Loja 2705,Lima,China,Outros
2706,Loja 2706,Londres,China,Outros
2707,Loja 2707,Nova York,Espanha,Outros
2708,Loja 2708,Moscou,Canadá,Quebec
2709,Loja 2709,Seul,China,Outros
2710,Loja 2710,Abu Dhabi,França,Outros
2711,Loja 2711,Cairo,Índia,Outros
2712,Loja 2712,Nairobi,China,Outros
2713,Loja 2713,Teerã,Japão,Outros
2714,Loja 2714,Moscou,Alemanha,Outros
2715,Loja 2715,Katmandu,China,Outros
2716,Loja 2716,Los Angeles,Coreia do Sul,Outros
2717,Loja 2717,Rio de Janeiro,Brasil,Centro-Oeste
2718,Loja 2718,Paris,Turquia,Outros
2719,Loja 2719,Katmandu,Brasil,Sul
2720,Loja 2720,Bagdá,Coreia do Sul,Outros
2721,Loja 2721,Kuala Lumpur,Brasil,Nordeste
2722,Loja 2722,Londres,China,Outros
2723,Loja 2723,Islamabad,Itália,Outros
2724,Loja 2724,São Paulo,China,Outros
2725,Loja 2725,Riyadh,Canadá,Ontário
2726,Loja 2726,Kuala Lumpur,Índia,Outros
2727,Loja 2727,Casablanca,Reino Unido,Outros
2728,Loja 2728,Hong Kong,Espanha,Outros
2729,Loja 2729,Trípoli,França,Outros
2730,Loja 2730,Santiago,Japão,Outros
2731,Loja 2731,Londres,Alemanha,Outros
2732,Loja 2732,Mumbai,Índia,Outros
2733,Loja 2733,Tóquio,Japão,Outros
2734,Loja 2734,Taipei,China,Outros
2735,Loja 2735,Lima,França,Outros
2736,Loja 2736,Jacarta,Brasil,Nordeste
2737,Loja 2737,Hanói,Portugal,Outros
2738,Loja 2738,Taipei,Reino Unido,Outros
2739,Loja 2739,Seul,Itália,Outros
2740,Loja 2740,Katmandu,Japão,Outros
2741,Loja 2741,Abu Dhabi,Espanha,Outros
2742,Loja 2742,Cairo,Espanha,Outros
2743,Loja 2743,Toronto,Itália,Outros
2744,Loja 2744,Dhaka,Alemanha,Outros
2745,Loja 2745,Cairo,Peru,Outros
2746,Loja 2746,Seul,Brasil,Nordeste
2747,Loja 2747,São Paulo,Brasil,Norte
2748,Loja 2748,Kyoto,Alemanha,Outros
2749,Loja 2749,Damasco,Brasil,Sul
2750,Loja 2750,Dakar,França,Outros
2751,Loja 2751,Jacarta,Alemanha,Outros
2752,Loja 2752,Cairo,Brasil,Sul
2753,Loja 2753,Londres,Reino Unido,Outros
2754,Loja 2754,Madri,Chile,Outros
2755,Loja 2755,Sydney,Estados Unidos,Oeste
2756,Loja 2756,Nova York,Coreia do Sul,Outros
2757,Loja 2757,Phnom Penh,Estados Unidos,Sul
2758,Loja 2758,Hong Kong,Peru,Outros
2759,Loja 2759,Kinshasa,Canadá,Manitoba
2760,Loja 2760,Toronto,Estados Unidos,Meio-Oeste
2761,Loja 2761,Lima,Brasil,Sul
2762,Loja 2762,Manila,Brasil,Sul
2763,Loja 2763,Seul,Argentina,Outros
2764,Loja 2764,Abu Dhabi,Canadá,Colúmbia Britânica
2765,Loja 2765,Colombo,Alemanha,Outros
2766,Loja 2766,Nova York,Brasil,Norte
2767,Loja 2767,Casablanca,Peru,Outros
2768,Loja 2768,Taipei,Índia,Outros
2769,Loja 2769,Londres,Espanha,Outros
2770,Loja 2770,Osaka,Brasil,Norte
2771,Loja 2771,Paris,França,Outros
2772,Loja 2772,Trípoli,Itália,Outros
2773,Loja 2773,Tóquio,Rússia,Outros
2774,Loja 2774,Moscou,China,Outros
2775,Loja 2775,Nairobi,Peru,Outros
2776,Loja 2776,Jacarta,Chile,Outros
2777,Loja 2777,Casablanca,Peru,Outros
2778,Loja 2778,Colombo,Canadá,Ontário
2779,Loja 2779,Mumbai,Índia,Outros
2780,Loja 2780,Madri,Itália,Outros
2781,Loja 2781,Santiago,Estados Unidos,Meio-Oeste
2782,Loja 2782,Moscou,Turquia,Outros
2783,Loja 2783,Cairo,França,Outros
2784,Loja 2784,Túnis,Peru,Outros
2785,Loja 2785,Londres,Peru,Outros
2786,Loja 2786,Paris,Reino Unido,Outros
2787,Loja 2787,Cairo,Estados Unidos,Nordeste
2788,Loja 2788,Osaka,Brasil,Norte
2789,Loja 2789,Taipei,México,Sul
2790,Loja 2790,Sydney,Portugal,Outros
2791,Loja 2791,Kuala Lumpur,Brasil,Sul
2792,Loja 2792,Kyoto,China,Outros
2793,Loja 2793,Trípoli,Espanha,Outros
2794,Loja 2794,Cairo,Rússia,Outros
2795,Loja 2795,Dakar,Turquia,Outros
2796,Loja 2796,Phnom Penh,Canadá,Alberta
2797,Loja 2797,Manila,Chile,Outros
2798,Loja 2798,Moscou,Alemanha,Outros
2799,Loja 2799,Mumbai,Japão,Outros
2800,Loja 2800,Damasco,Reino Unido,Outros
2801,Loja 2801,Beirute,Itália,Outros
2802,Loja 2802,Moscou,Portugal,Outros
2803,Loja 2803,Damasco,Japão,Outros
2804,Loja 2804,Yangon,Japão,Outros
2805,Loja 2805,Berlim,Reino Unido,Outros
2806,Loja 2806,São Paulo,Itália,Outros
2807,Loja 2807,Katmandu,Itália,Outros
2808,Loja 2808,Colombo,Peru,Outros
2809,Loja 2809,Hanói,Japão,Outros
2810,Loja 2810,Beirute,Reino Unido,Outros
2811,Loja 2811,Johannesburg,Reino Unido,Outros
2812,Loja 2812,Seul,Coreia do Sul,Outros
2813,Loja 2813,Cingapura,Brasil,Centro-Oeste
2814,Loja 2814,Amã,Alemanha,Outros
2815,Loja 2815,Phnom Penh,Chile,Outros
2816,Loja 2816,Roma,Estados Unidos,Sul
2817,Loja 2817,Argel,Portugal,Outros
2818,Loja 2818,Abu Dhabi,Itália,Outros
2819,Loja 2819,Nova Deli,Itália,Outros
2820,Loja 2820,Trípoli,Rússia,Outros
2821,Loja 2821,Damasco,Turquia,Outros
2822,Loja 2822,Jacarta,Itália,Outros
2823,Loja 2823,Doha,China,Outros
2824,Loja 2824,Toronto,Portugal,Outros
2825,Loja 2825,São Paulo,Coreia do Sul,Outros
2826,Loja 2826,Katmandu,Rússia,Outros
2827,Loja 2827,Nova York,Estados Unidos,Sul
2828,Loja 2828,Doha,China,Outros
2829,Loja 2829,Islamabad,Portugal,Outros
2830,Loja 2830,Pequim,Peru,Outros
2831,Loja 2831,Manila,Canadá,Quebec
2832,Loja 2832,Taipei,Reino Unido,Outros
2833,Loja 2833,São Paulo,Reino Unido,Outros
2834,Loja 2834,Tóquio,Estados Unidos,Oeste
2835,Loja 2835,Sydney,Estados Unidos,Sul
2836,Loja 2836,Katmandu,México,Noroeste
2837,Loja 2837,Jerusalém,França,Outros
2838,Loja 2838,Rio de Janeiro,China,Outros
2839,Loja 2839,Sydney,Coreia do Sul,Outros
2840,Loja 2840,Sydney,Japão,Outros
2841,Loja 2841,Roma,Coreia do Sul,Outros
2842,Loja 2842,Hong Kong,França,Outros
2843,Loja 2843,Tóquio,Rússia,Outros
2844,Loja 2844,Cairo,Coreia do Sul,Outros
2845,Loja 2845,Lagos,Estados Unidos,Noroeste do Pacífico
2846,Loja 2846,Riyadh,Argentina,Outros
2847,Loja 2847,Pequim,Reino Unido,Outros
2848,Loja 2848,Damasco,Turquia,Outros
2849,Loja 2849,Cidade do México,França,Outros
2850,Loja 2850,Damasco,França,Outros
2851,Loja 2851,Jacarta,Alemanha,Outros
2852,Loja 2852,Abu Dhabi,Japão,Outros
2853,Loja 2853,Trípoli,França,Outros
2854,Loja 2854,Lima,México,Noroeste
2855,Loja 2855,Los Angeles,Índia,Outros
2856,Loja 2856,Colombo,México,Sudeste
2857,Loja 2857,Cidade do México,Índia,Outros
2858,Loja 2858,Doha,Portugal,Outros
2859,Loja 2859,Lima,Espanha,Outros
2860,Loja 2860,Lagos,Itália,Outros
2861,Loja 2861,Berlim,Turquia,Outros
2862,Loja 2862,Cabul,Estados Unidos,Noroeste do Pacífico
2863,Loja 2863,Damasco,Estados Unidos,Nordeste
2864,Loja 2864,Johannesburg,Rússia,Outros
2865,Loja 2865,Istambul,Austrália,Outros
2866,Loja 2866,Beirute,Estados Unidos,Sul
2867,Loja 2867,Tóquio,Canadá,Ontário
2868,Loja 2868,Dubai,Austrália,Outros
2869,Loja 2869,Paris,Japão,Outros
2870,Loja 2870,Bogotá,Portugal,Outros
2871,Loja 2871,Hong Kong,Estados Unidos,Sul
2872,Loja 2872,Taipei,Peru,Outros
2873,Loja 2873,Kinshasa,Espanha,Outros
2874,Loja 2874,Los Angeles,Coreia do Sul,Outros
2875,Loja 2875,Seul,Austrália,Outros
2876,Loja 2876,Osaka,Reino Unido,Outros
2877,Loja 2877,Hong Kong,Turquia,Outros
2878,Loja 2878,Seul,Reino Unido,Outros
2879,Loja 2879,Tóquio,Índia,Outros
2880,Loja 2880,Osaka,Reino Unido,Outros
2881,Loja 2881,Kuala Lumpur,México,Centro
2882,Loja 2882,Riyadh,Alemanha,Outros
2883,Loja 2883,Jacarta,Estados Unidos,Sul
